uid,LOANFLAG8,LOANFLAG9,LOANFLAG10,LOANFLAG11
12816,1,1,1,1
12817,1,1,1,1
12820,0,0,1,1
12821,0,1,1,1
12823,1,1,1,1
12826,0,0,0,1
12827,1,1,1,1
12829,1,1,1,1
12833,0,1,1,1
12835,1,1,1,1
12839,1,1,1,1
12842,0,1,1,1
12843,1,1,1,1
12844,1,1,1,1
12845,0,0,0,1
12847,1,1,1,1
12848,0,1,1,1
1285,0,1,1,1
12851,0,1,1,1
12852,0,1,1,1
12853,1,1,1,1
12854,1,1,1,1
12855,1,1,1,1
12856,0,1,1,1
12858,1,1,1,1
1286,1,1,1,1
12860,1,1,1,1
12863,1,1,1,1
12865,1,1,1,1
12866,1,1,1,1
12867,1,1,1,1
12874,1,1,1,1
12875,1,1,1,1
12876,0,0,1,1
12878,0,0,1,1
12882,0,1,1,1
12884,0,0,0,1
12891,1,1,1,1
12892,1,1,1,1
12898,1,1,1,1
1290,0,1,1,1
12900,0,1,1,1
12903,1,1,1,1
12906,0,1,1,1
12907,1,1,1,1
12909,0,1,1,1
12911,1,1,1,1
12912,1,1,1,1
12915,0,0,1,1
12917,0,1,1,1
12918,0,0,1,1
12919,1,1,1,1
12920,1,1,1,1
1293,0,1,1,1
12932,0,1,1,1
12934,1,1,1,1
12936,1,1,1,1
12942,0,1,1,1
12947,0,0,1,1
12948,1,1,1,1
12949,0,0,1,1
12950,0,1,1,1
12953,1,1,1,1
12955,0,1,1,1
12957,1,1,1,1
12958,1,1,1,1
12959,1,1,1,1
12960,0,1,1,1
12961,1,1,1,1
12964,0,1,1,1
12965,0,0,0,1
12967,0,0,1,1
1297,0,1,1,1
12973,0,1,1,1
12976,0,0,1,1
12979,0,1,1,1
12987,1,1,1,1
12989,1,1,1,1
12990,1,1,1,1
12992,1,1,1,1
12993,1,1,1,1
12994,1,1,1,1
12995,1,1,1,1
12996,1,1,1,1
12998,0,0,0,1
13001,0,0,1,1
13004,1,1,1,1
13005,1,1,1,1
13008,0,0,0,1
1301,0,1,1,1
13012,1,1,1,1
13013,0,1,1,1
13021,0,1,1,1
13024,0,1,1,1
13029,0,1,1,1
13033,1,1,1,1
13034,0,0,0,1
13039,0,0,0,1
13040,1,1,1,1
13041,0,1,1,1
13042,1,1,1,1
13046,0,0,0,1
13047,1,1,1,1
13052,1,1,1,1
13054,1,1,1,1
13055,0,1,1,1
1306,1,1,1,1
13060,1,1,1,1
13061,1,1,1,1
13063,1,1,1,1
13064,1,1,1,1
13065,1,1,1,1
13066,0,0,1,1
13067,1,1,1,1
13068,1,1,1,1
13069,1,1,1,1
13071,0,0,1,1
13074,0,0,0,1
13077,0,0,0,1
13078,1,1,1,1
1308,1,1,1,1
13080,1,1,1,1
13081,0,0,1,1
13082,1,1,1,1
13083,0,1,1,1
13084,0,1,1,1
13088,1,1,1,1
13091,0,1,1,1
13093,1,1,1,1
13094,0,1,1,1
13095,1,1,1,1
13097,1,1,1,1
13100,0,0,0,1
13101,0,0,1,1
13102,0,1,1,1
13105,1,1,1,1
13106,0,0,1,1
13107,1,1,1,1
13108,1,1,1,1
13109,0,1,1,1
13114,0,0,1,1
13118,1,1,1,1
13119,1,1,1,1
1312,1,1,1,1
13120,0,0,1,1
13123,1,1,1,1
13124,0,1,1,1
13125,0,1,1,1
13128,0,1,1,1
1313,0,0,1,1
13130,1,1,1,1
13134,0,0,1,1
13135,0,1,1,1
13138,0,0,1,1
1314,1,1,1,1
13141,0,0,1,1
13142,1,1,1,1
13143,0,1,1,1
13144,1,1,1,1
13146,0,0,1,1
13148,1,1,1,1
13152,0,0,1,1
13153,1,1,1,1
13155,1,1,1,1
13156,0,1,1,1
13157,1,1,1,1
13159,0,0,1,1
13161,1,1,1,1
13167,1,1,1,1
13168,1,1,1,1
13169,0,0,1,1
1317,1,1,1,1
13170,1,1,1,1
13173,0,0,0,1
13176,1,1,1,1
13177,1,1,1,1
13183,0,1,1,1
13184,1,1,1,1
13187,0,0,1,1
13190,0,0,1,1
13193,1,1,1,1
13194,0,0,0,1
13197,0,0,1,1
13198,1,1,1,1
13200,0,0,1,1
13201,1,1,1,1
13202,1,1,1,1
13203,1,1,1,1
13206,1,1,1,1
13207,0,0,1,1
13208,0,1,1,1
13212,0,0,1,1
13216,1,1,1,1
1322,1,1,1,1
13220,0,1,1,1
13221,1,1,1,1
13223,1,1,1,1
13225,1,1,1,1
13226,0,0,0,1
13230,0,0,1,1
13231,0,1,1,1
13234,1,1,1,1
13237,0,0,1,1
13238,1,1,1,1
13239,0,1,1,1
1324,1,1,1,1
13242,1,1,1,1
13244,1,1,1,1
13245,1,1,1,1
13247,0,1,1,1
1325,0,1,1,1
13250,0,1,1,1
13253,1,1,1,1
13254,0,0,1,1
13259,0,0,0,1
13261,0,1,1,1
13262,0,1,1,1
13267,0,0,0,1
1327,1,1,1,1
13271,0,0,0,1
13274,0,0,1,1
13277,1,1,1,1
1328,1,1,1,1
13280,0,0,0,1
13281,1,1,1,1
13282,1,1,1,1
13286,1,1,1,1
13288,1,1,1,1
13289,0,0,1,1
133,0,0,0,1
13300,1,1,1,1
13301,0,1,1,1
13303,1,1,1,1
13307,1,1,1,1
13308,0,1,1,1
13310,1,1,1,1
13311,0,1,1,1
13317,1,1,1,1
13318,0,1,1,1
13319,0,0,1,1
1332,1,1,1,1
13321,0,1,1,1
13322,1,1,1,1
13324,0,0,0,1
13325,1,1,1,1
13327,1,1,1,1
13328,0,1,1,1
1333,0,0,1,1
13330,1,1,1,1
13333,0,1,1,1
13337,1,1,1,1
13340,1,1,1,1
13343,0,0,0,1
13347,0,1,1,1
13348,1,1,1,1
13351,1,1,1,1
13352,1,1,1,1
13355,1,1,1,1
13362,0,1,1,1
13366,1,1,1,1
13367,0,1,1,1
13369,0,1,1,1
1337,1,1,1,1
13374,1,1,1,1
13381,0,1,1,1
13382,1,1,1,1
13383,0,0,1,1
13391,1,1,1,1
13394,1,1,1,1
13399,0,1,1,1
134,0,0,1,1
13403,0,0,1,1
13406,0,0,0,1
13407,1,1,1,1
1341,0,0,0,1
13411,0,0,0,1
13413,0,0,0,1
13415,0,1,1,1
13418,1,1,1,1
13420,0,0,0,1
13424,0,0,0,1
13426,0,0,1,1
13427,0,0,0,1
13428,0,0,0,1
1343,0,0,1,1
13431,1,1,1,1
13433,0,1,1,1
13438,1,1,1,1
13440,0,0,1,1
13442,0,0,1,1
13444,0,1,1,1
13445,0,1,1,1
13447,1,1,1,1
13448,1,1,1,1
13452,1,1,1,1
13456,0,1,1,1
13460,0,1,1,1
13465,1,1,1,1
13466,0,0,1,1
13475,1,1,1,1
13476,0,0,1,1
13479,1,1,1,1
1348,1,1,1,1
13480,0,1,1,1
13481,1,1,1,1
13482,0,1,1,1
13485,1,1,1,1
13486,0,1,1,1
13488,1,1,1,1
13489,1,1,1,1
13494,0,1,1,1
13495,1,1,1,1
13496,1,1,1,1
13497,0,1,1,1
13498,1,1,1,1
1350,1,1,1,1
13500,0,0,1,1
13502,1,1,1,1
13505,0,0,0,1
13507,0,0,1,1
13508,0,1,1,1
1351,1,1,1,1
13510,0,0,0,1
13513,0,1,1,1
13515,1,1,1,1
13519,0,1,1,1
13523,1,1,1,1
13524,1,1,1,1
13526,0,1,1,1
13533,1,1,1,1
13536,0,1,1,1
13539,1,1,1,1
13540,1,1,1,1
1355,1,1,1,1
13551,1,1,1,1
13552,0,1,1,1
13555,1,1,1,1
13561,1,1,1,1
13563,1,1,1,1
13564,1,1,1,1
13565,1,1,1,1
13566,0,0,1,1
13569,1,1,1,1
1357,1,1,1,1
13573,0,0,0,1
13574,1,1,1,1
13577,0,1,1,1
1358,1,1,1,1
13583,0,1,1,1
13585,1,1,1,1
13594,1,1,1,1
13597,0,0,1,1
13599,1,1,1,1
13600,0,1,1,1
13603,1,1,1,1
13606,0,0,0,1
13609,0,1,1,1
13615,0,0,0,1
1362,1,1,1,1
13620,0,1,1,1
13621,1,1,1,1
13622,1,1,1,1
13623,0,1,1,1
13625,1,1,1,1
13629,1,1,1,1
13630,0,1,1,1
13631,0,1,1,1
13632,1,1,1,1
13633,1,1,1,1
13634,0,1,1,1
13637,1,1,1,1
13638,1,1,1,1
13639,1,1,1,1
13642,1,1,1,1
13644,0,1,1,1
13645,1,1,1,1
13654,1,1,1,1
13655,1,1,1,1
13656,1,1,1,1
13657,0,1,1,1
13659,1,1,1,1
13663,0,1,1,1
13665,0,1,1,1
13666,1,1,1,1
13669,1,1,1,1
13670,0,0,0,1
13674,0,0,1,1
13676,0,1,1,1
13678,1,1,1,1
13679,1,1,1,1
13680,1,1,1,1
13683,1,1,1,1
13686,0,1,1,1
1369,1,1,1,1
13690,1,1,1,1
13693,1,1,1,1
13695,0,0,1,1
13697,1,1,1,1
13701,0,1,1,1
13704,1,1,1,1
13706,0,1,1,1
13711,1,1,1,1
13712,0,1,1,1
13713,0,1,1,1
13715,1,1,1,1
13716,0,1,1,1
13717,0,0,1,1
13719,1,1,1,1
13722,0,1,1,1
13725,0,0,1,1
13727,1,1,1,1
13728,0,1,1,1
13729,1,1,1,1
1373,1,1,1,1
13735,0,0,0,1
13736,0,1,1,1
13737,0,1,1,1
13739,0,1,1,1
13742,0,0,1,1
13745,0,0,0,1
13752,1,1,1,1
13759,1,1,1,1
13761,0,0,1,1
13762,0,1,1,1
13764,1,1,1,1
13768,1,1,1,1
1377,1,1,1,1
13773,0,0,0,1
13775,1,1,1,1
13777,1,1,1,1
13782,0,1,1,1
1379,1,1,1,1
13790,0,0,1,1
13791,1,1,1,1
13795,0,0,1,1
13796,1,1,1,1
13798,0,0,1,1
13799,1,1,1,1
138,0,1,1,1
13802,1,1,1,1
13803,1,1,1,1
13806,0,1,1,1
13808,1,1,1,1
13809,0,1,1,1
1381,0,0,1,1
13812,0,1,1,1
13814,0,0,1,1
13818,1,1,1,1
1382,1,1,1,1
13821,0,1,1,1
13824,0,0,0,1
13826,1,1,1,1
13827,0,0,0,1
13829,0,1,1,1
13831,0,0,1,1
13833,0,1,1,1
13839,1,1,1,1
13848,0,1,1,1
1385,1,1,1,1
13850,0,1,1,1
13852,1,1,1,1
13853,1,1,1,1
13854,1,1,1,1
13855,1,1,1,1
13856,1,1,1,1
13859,1,1,1,1
13860,0,1,1,1
13862,1,1,1,1
1387,1,1,1,1
13870,1,1,1,1
13873,1,1,1,1
13874,0,0,0,1
13875,0,1,1,1
13876,0,1,1,1
13877,1,1,1,1
13883,0,1,1,1
13884,0,1,1,1
13889,0,1,1,1
13890,0,1,1,1
13891,1,1,1,1
13898,1,1,1,1
13899,0,0,0,1
139,1,1,1,1
1390,0,1,1,1
13902,0,0,1,1
13905,0,1,1,1
13907,1,1,1,1
13909,1,1,1,1
13915,0,1,1,1
13919,1,1,1,1
13927,1,1,1,1
13928,1,1,1,1
13930,0,0,0,1
13934,1,1,1,1
13936,0,1,1,1
13938,0,0,0,1
13939,1,1,1,1
1394,0,1,1,1
13941,0,1,1,1
13947,0,0,0,1
13949,1,1,1,1
1395,1,1,1,1
13952,0,1,1,1
13953,0,0,1,1
13959,1,1,1,1
1396,1,1,1,1
13962,0,1,1,1
13965,1,1,1,1
13968,1,1,1,1
13969,1,1,1,1
1397,0,1,1,1
13971,1,1,1,1
13972,0,0,0,1
13974,1,1,1,1
13976,0,1,1,1
13977,1,1,1,1
13978,1,1,1,1
13981,1,1,1,1
13984,0,1,1,1
13989,1,1,1,1
13992,1,1,1,1
13993,0,1,1,1
13996,0,1,1,1
13999,0,0,1,1
1400,0,0,1,1
14002,1,1,1,1
14003,0,1,1,1
14005,1,1,1,1
1401,1,1,1,1
14014,1,1,1,1
14015,0,1,1,1
14016,1,1,1,1
14017,1,1,1,1
1402,1,1,1,1
14020,1,1,1,1
14022,0,1,1,1
14029,1,1,1,1
14033,0,1,1,1
14034,1,1,1,1
14039,0,0,1,1
1404,1,1,1,1
14040,0,0,0,1
14045,0,0,0,1
14047,1,1,1,1
14057,1,1,1,1
14058,1,1,1,1
14062,1,1,1,1
14069,1,1,1,1
14071,0,1,1,1
14073,1,1,1,1
14074,1,1,1,1
14077,1,1,1,1
14079,1,1,1,1
14080,1,1,1,1
14084,1,1,1,1
14085,0,1,1,1
14087,0,1,1,1
14088,0,0,1,1
1409,1,1,1,1
14090,0,1,1,1
14093,1,1,1,1
14094,0,1,1,1
14095,1,1,1,1
14096,0,0,1,1
14097,1,1,1,1
14101,1,1,1,1
14102,0,0,1,1
14103,1,1,1,1
14106,1,1,1,1
14107,1,1,1,1
14108,1,1,1,1
14109,0,0,1,1
14112,1,1,1,1
14113,0,0,1,1
14114,1,1,1,1
14116,0,1,1,1
14118,0,1,1,1
14120,1,1,1,1
14123,1,1,1,1
14124,0,1,1,1
14125,0,0,1,1
1413,1,1,1,1
14130,0,1,1,1
14131,1,1,1,1
14132,0,0,1,1
14133,1,1,1,1
14135,0,1,1,1
14138,1,1,1,1
14140,0,1,1,1
14142,1,1,1,1
14150,1,1,1,1
14151,1,1,1,1
14153,0,0,1,1
14154,0,0,0,1
14156,1,1,1,1
14157,1,1,1,1
14161,1,1,1,1
14162,1,1,1,1
14165,0,1,1,1
14167,0,1,1,1
14169,0,1,1,1
14171,0,1,1,1
14172,1,1,1,1
14176,0,0,1,1
1418,0,1,1,1
14180,1,1,1,1
14182,0,1,1,1
14186,0,1,1,1
14189,0,1,1,1
14193,1,1,1,1
14194,0,0,0,1
14197,1,1,1,1
14199,1,1,1,1
142,1,1,1,1
14201,1,1,1,1
14203,0,1,1,1
14204,1,1,1,1
14206,0,0,0,1
1421,0,0,1,1
14210,1,1,1,1
14211,0,1,1,1
14213,1,1,1,1
14214,0,0,1,1
14215,0,1,1,1
14216,1,1,1,1
14218,1,1,1,1
14220,0,0,1,1
14221,0,1,1,1
14229,0,0,0,1
14232,1,1,1,1
14233,0,1,1,1
14235,1,1,1,1
14239,0,0,1,1
1424,0,1,1,1
14242,1,1,1,1
14243,0,0,0,1
14246,1,1,1,1
14248,0,1,1,1
14249,1,1,1,1
14251,0,1,1,1
14254,1,1,1,1
14256,1,1,1,1
14257,0,0,1,1
14264,1,1,1,1
14270,0,1,1,1
14271,0,1,1,1
14273,1,1,1,1
14274,1,1,1,1
14279,0,1,1,1
14280,0,1,1,1
14283,1,1,1,1
14284,0,0,1,1
1429,0,0,0,1
14290,1,1,1,1
14291,1,1,1,1
14292,0,0,1,1
14295,0,1,1,1
14298,0,0,1,1
1430,1,1,1,1
14301,1,1,1,1
14302,0,0,1,1
14303,0,0,1,1
14305,1,1,1,1
14306,1,1,1,1
1431,1,1,1,1
14311,1,1,1,1
14312,0,0,1,1
14314,0,0,1,1
14315,0,1,1,1
14316,1,1,1,1
14322,1,1,1,1
14323,1,1,1,1
14325,0,1,1,1
14327,0,0,1,1
14329,0,0,0,1
14333,1,1,1,1
14334,1,1,1,1
14335,0,0,0,1
14339,1,1,1,1
14342,1,1,1,1
14343,0,0,1,1
14347,1,1,1,1
14349,0,1,1,1
1435,1,1,1,1
14351,1,1,1,1
14352,1,1,1,1
14353,1,1,1,1
14354,1,1,1,1
14356,1,1,1,1
14357,0,1,1,1
14359,0,1,1,1
14360,1,1,1,1
14362,1,1,1,1
14363,0,1,1,1
14364,0,1,1,1
14369,0,1,1,1
14372,0,0,0,1
14374,0,0,1,1
14379,1,1,1,1
1438,1,1,1,1
14389,0,1,1,1
14394,1,1,1,1
14395,1,1,1,1
14396,0,0,0,1
144,0,1,1,1
14400,1,1,1,1
14401,1,1,1,1
14405,1,1,1,1
14408,1,1,1,1
14409,0,0,0,1
14410,1,1,1,1
14411,0,1,1,1
14417,1,1,1,1
14423,0,1,1,1
14424,1,1,1,1
14427,1,1,1,1
14428,1,1,1,1
1443,1,1,1,1
14431,1,1,1,1
14432,0,0,1,1
14434,1,1,1,1
14437,0,0,0,1
14438,1,1,1,1
14440,1,1,1,1
14441,1,1,1,1
14447,1,1,1,1
1445,1,1,1,1
14450,0,1,1,1
14451,1,1,1,1
14452,1,1,1,1
14455,0,1,1,1
14457,1,1,1,1
1446,0,1,1,1
14463,1,1,1,1
14464,0,0,0,1
14465,1,1,1,1
1447,0,1,1,1
14471,1,1,1,1
14477,0,0,1,1
14484,1,1,1,1
14485,1,1,1,1
14491,0,1,1,1
14492,0,1,1,1
14493,0,1,1,1
14494,1,1,1,1
14497,0,1,1,1
14498,1,1,1,1
145,1,1,1,1
14505,1,1,1,1
14509,1,1,1,1
1451,0,0,0,1
14514,1,1,1,1
14515,0,0,0,1
14519,1,1,1,1
1452,1,1,1,1
14521,1,1,1,1
14526,0,1,1,1
14527,0,0,1,1
14529,0,1,1,1
14531,0,1,1,1
14534,1,1,1,1
14535,1,1,1,1
14536,1,1,1,1
14537,1,1,1,1
14539,1,1,1,1
14540,1,1,1,1
14541,1,1,1,1
14543,0,0,0,1
14547,0,0,0,1
14549,1,1,1,1
14553,1,1,1,1
14555,1,1,1,1
14557,1,1,1,1
14559,0,1,1,1
14560,0,0,0,1
14561,1,1,1,1
14563,0,1,1,1
14571,1,1,1,1
14573,1,1,1,1
14577,1,1,1,1
14578,1,1,1,1
14579,0,1,1,1
1458,0,0,0,1
14580,1,1,1,1
14582,1,1,1,1
14583,1,1,1,1
14586,0,1,1,1
1459,1,1,1,1
14594,0,0,1,1
14599,1,1,1,1
14601,0,0,0,1
14602,1,1,1,1
14603,1,1,1,1
14604,1,1,1,1
14606,1,1,1,1
14609,1,1,1,1
14613,0,0,1,1
14616,1,1,1,1
14619,0,0,1,1
14625,1,1,1,1
14626,0,1,1,1
14631,0,0,1,1
14633,0,0,1,1
14639,1,1,1,1
14640,1,1,1,1
14642,1,1,1,1
14645,1,1,1,1
14646,0,1,1,1
14649,1,1,1,1
1465,1,1,1,1
14651,1,1,1,1
14658,1,1,1,1
14659,0,1,1,1
14664,1,1,1,1
14666,1,1,1,1
14667,1,1,1,1
1467,0,1,1,1
14671,1,1,1,1
14673,0,1,1,1
14675,0,0,0,1
14677,0,1,1,1
14678,1,1,1,1
1468,0,0,1,1
14680,1,1,1,1
14686,0,1,1,1
14687,1,1,1,1
14690,1,1,1,1
14691,0,1,1,1
14693,0,0,0,1
14694,0,0,0,1
14699,0,1,1,1
147,0,1,1,1
14702,1,1,1,1
14703,0,0,1,1
14704,1,1,1,1
14705,1,1,1,1
14709,0,1,1,1
14710,1,1,1,1
14711,1,1,1,1
14712,0,0,1,1
14717,0,0,1,1
14718,0,1,1,1
14720,1,1,1,1
14723,1,1,1,1
14724,1,1,1,1
14730,0,0,1,1
14733,0,1,1,1
14734,1,1,1,1
14735,1,1,1,1
14736,1,1,1,1
14738,1,1,1,1
14744,0,0,0,1
14748,1,1,1,1
1475,1,1,1,1
14754,1,1,1,1
14756,1,1,1,1
14759,0,1,1,1
14760,0,0,1,1
14762,0,1,1,1
14765,1,1,1,1
14766,0,1,1,1
14767,0,0,1,1
14769,0,0,1,1
1477,0,0,0,1
14770,1,1,1,1
14771,0,0,1,1
14772,0,0,1,1
14773,0,0,1,1
14774,1,1,1,1
14777,1,1,1,1
14778,0,0,0,1
1478,1,1,1,1
14780,1,1,1,1
14781,1,1,1,1
14787,1,1,1,1
14789,1,1,1,1
1479,1,1,1,1
14790,1,1,1,1
14793,1,1,1,1
14794,0,0,1,1
14795,0,0,1,1
14796,0,0,0,1
14797,0,0,1,1
14798,1,1,1,1
14799,0,0,1,1
148,1,1,1,1
1480,0,1,1,1
14805,0,0,1,1
14806,1,1,1,1
14808,1,1,1,1
14809,0,0,0,1
14811,0,1,1,1
14813,0,1,1,1
14816,1,1,1,1
14819,1,1,1,1
1482,0,0,1,1
14821,1,1,1,1
14824,1,1,1,1
14826,0,1,1,1
14827,1,1,1,1
14828,1,1,1,1
14829,0,1,1,1
14830,0,0,0,1
14831,0,1,1,1
14833,0,1,1,1
14836,0,1,1,1
14838,1,1,1,1
1484,1,1,1,1
14840,0,1,1,1
14843,0,1,1,1
14846,1,1,1,1
14851,0,0,1,1
14852,0,0,1,1
14853,0,1,1,1
14854,1,1,1,1
14856,0,1,1,1
1486,1,1,1,1
14863,1,1,1,1
14868,1,1,1,1
14871,1,1,1,1
14873,1,1,1,1
14874,0,1,1,1
14875,1,1,1,1
14879,1,1,1,1
1488,1,1,1,1
14880,1,1,1,1
14885,0,1,1,1
1489,1,1,1,1
14891,1,1,1,1
14893,0,0,1,1
14896,0,1,1,1
14897,1,1,1,1
14898,1,1,1,1
14901,1,1,1,1
14907,1,1,1,1
14912,0,0,0,1
14919,0,1,1,1
14920,0,0,1,1
14921,1,1,1,1
14922,1,1,1,1
14923,1,1,1,1
14925,1,1,1,1
14926,0,1,1,1
14927,1,1,1,1
14928,1,1,1,1
14930,0,0,1,1
14931,0,1,1,1
14939,1,1,1,1
14941,0,0,1,1
14944,1,1,1,1
14947,1,1,1,1
14948,1,1,1,1
14949,1,1,1,1
14951,0,1,1,1
14953,0,0,0,1
14955,1,1,1,1
14957,1,1,1,1
14959,0,0,1,1
14960,0,1,1,1
14962,1,1,1,1
14964,1,1,1,1
14965,0,0,0,1
14966,1,1,1,1
14967,0,1,1,1
1497,1,1,1,1
14973,1,1,1,1
14974,1,1,1,1
14975,0,0,0,1
14977,0,0,1,1
14978,0,1,1,1
14979,0,0,1,1
14984,1,1,1,1
14986,0,0,1,1
14987,0,1,1,1
14988,1,1,1,1
14993,1,1,1,1
14994,0,0,1,1
14996,1,1,1,1
14997,1,1,1,1
14998,1,1,1,1
14999,1,1,1,1
150,0,1,1,1
1500,0,0,1,1
15001,1,1,1,1
15003,1,1,1,1
15005,1,1,1,1
15007,1,1,1,1
15008,0,0,1,1
15013,1,1,1,1
15014,1,1,1,1
15015,1,1,1,1
15018,0,0,0,1
15023,1,1,1,1
15025,0,0,0,1
15026,1,1,1,1
15027,0,1,1,1
15029,0,0,0,1
15032,0,1,1,1
15033,0,0,1,1
15034,0,1,1,1
15037,1,1,1,1
15048,0,1,1,1
15049,1,1,1,1
15056,0,1,1,1
15057,0,0,1,1
15061,1,1,1,1
15062,1,1,1,1
15066,1,1,1,1
15070,0,0,0,1
15072,1,1,1,1
15073,0,1,1,1
15074,0,1,1,1
15075,0,0,1,1
15076,1,1,1,1
1508,1,1,1,1
15083,1,1,1,1
15085,0,1,1,1
15086,0,1,1,1
1509,0,1,1,1
15090,1,1,1,1
15091,0,0,1,1
15092,0,1,1,1
15093,1,1,1,1
15096,0,1,1,1
1510,0,0,1,1
15101,1,1,1,1
15104,0,0,1,1
15106,0,1,1,1
15107,0,1,1,1
15109,0,0,0,1
15110,0,0,0,1
15112,1,1,1,1
15115,1,1,1,1
1512,0,1,1,1
15122,1,1,1,1
15124,0,0,0,1
15125,0,1,1,1
15128,0,0,1,1
15129,0,0,0,1
1513,1,1,1,1
15130,0,0,1,1
15131,1,1,1,1
15133,1,1,1,1
15135,1,1,1,1
15136,0,0,1,1
15137,0,0,0,1
15138,1,1,1,1
15139,0,0,1,1
15143,1,1,1,1
15144,1,1,1,1
15145,1,1,1,1
15146,1,1,1,1
15147,0,1,1,1
15150,1,1,1,1
15151,0,1,1,1
15152,1,1,1,1
15154,1,1,1,1
15156,1,1,1,1
1516,1,1,1,1
15160,0,1,1,1
15164,1,1,1,1
15166,0,0,0,1
15169,0,1,1,1
15170,1,1,1,1
15171,0,0,1,1
15172,0,0,0,1
15173,1,1,1,1
15175,1,1,1,1
15177,1,1,1,1
1518,1,1,1,1
15183,1,1,1,1
15186,1,1,1,1
15187,1,1,1,1
1519,0,0,1,1
15191,0,1,1,1
15198,1,1,1,1
15199,1,1,1,1
15200,1,1,1,1
15201,0,0,0,1
15206,0,1,1,1
15207,1,1,1,1
15208,0,0,1,1
1521,1,1,1,1
15213,0,1,1,1
15214,0,0,1,1
15216,1,1,1,1
15217,0,1,1,1
15219,1,1,1,1
15221,1,1,1,1
15224,1,1,1,1
15225,1,1,1,1
15229,1,1,1,1
15230,1,1,1,1
15232,0,0,1,1
15233,0,0,1,1
15234,0,1,1,1
1524,1,1,1,1
15240,0,0,1,1
15243,1,1,1,1
15245,0,0,0,1
15247,1,1,1,1
15248,0,1,1,1
15249,0,1,1,1
15251,1,1,1,1
15252,0,1,1,1
15254,0,0,1,1
15256,0,1,1,1
15257,0,0,0,1
15260,0,1,1,1
15262,1,1,1,1
15263,1,1,1,1
15266,1,1,1,1
15273,1,1,1,1
15275,1,1,1,1
15276,1,1,1,1
1528,1,1,1,1
15281,0,0,1,1
15282,0,0,1,1
15283,0,0,1,1
15284,1,1,1,1
15286,0,0,1,1
15288,0,1,1,1
15289,0,0,0,1
1529,1,1,1,1
15290,1,1,1,1
15292,1,1,1,1
15293,0,0,0,1
15296,0,0,0,1
15297,0,1,1,1
15299,0,0,1,1
153,0,0,1,1
1530,1,1,1,1
15300,0,1,1,1
15301,0,0,1,1
15302,1,1,1,1
15307,0,0,0,1
15308,0,0,1,1
15310,1,1,1,1
15311,0,0,1,1
15315,1,1,1,1
15317,1,1,1,1
15318,0,0,1,1
1532,0,0,1,1
15321,1,1,1,1
15323,0,1,1,1
15326,0,0,1,1
1533,0,0,0,1
15330,0,0,1,1
15331,1,1,1,1
15332,0,0,0,1
15334,0,1,1,1
15338,0,1,1,1
15341,1,1,1,1
15350,0,1,1,1
15351,1,1,1,1
15358,1,1,1,1
15360,0,0,1,1
15363,1,1,1,1
15366,1,1,1,1
15367,0,1,1,1
15368,1,1,1,1
1537,0,1,1,1
15370,0,0,0,1
15373,0,0,1,1
15374,0,1,1,1
15377,0,1,1,1
15379,0,1,1,1
15383,0,1,1,1
15387,0,1,1,1
1539,1,1,1,1
15390,0,0,1,1
15393,0,0,0,1
15395,1,1,1,1
15399,0,0,0,1
15400,0,1,1,1
15401,0,0,0,1
15402,0,1,1,1
15405,0,0,1,1
15406,1,1,1,1
15408,0,0,0,1
15411,0,0,1,1
15414,0,0,1,1
15419,1,1,1,1
15423,1,1,1,1
15426,0,1,1,1
15434,1,1,1,1
15435,1,1,1,1
15437,0,0,1,1
15439,1,1,1,1
15441,1,1,1,1
15442,1,1,1,1
15444,1,1,1,1
15445,0,0,0,1
15446,0,0,1,1
15447,0,1,1,1
15448,1,1,1,1
15452,0,0,1,1
15456,1,1,1,1
15457,0,1,1,1
15458,1,1,1,1
15461,0,0,0,1
15462,0,1,1,1
15467,0,1,1,1
15469,1,1,1,1
1547,1,1,1,1
15474,1,1,1,1
15483,1,1,1,1
15484,1,1,1,1
15485,1,1,1,1
15489,1,1,1,1
15493,1,1,1,1
15494,0,0,1,1
15496,1,1,1,1
15498,1,1,1,1
15500,0,0,1,1
15501,0,1,1,1
15502,0,0,0,1
15504,1,1,1,1
15509,0,0,0,1
15510,1,1,1,1
15512,0,1,1,1
15514,1,1,1,1
15515,0,1,1,1
15516,1,1,1,1
15517,1,1,1,1
15519,0,0,1,1
1552,0,1,1,1
15528,0,1,1,1
15529,1,1,1,1
15530,0,1,1,1
15535,0,0,1,1
15536,1,1,1,1
15538,0,0,0,1
15539,1,1,1,1
1554,0,1,1,1
15540,0,0,0,1
15547,1,1,1,1
15551,0,1,1,1
15552,0,0,0,1
15554,0,0,1,1
15555,1,1,1,1
15556,1,1,1,1
1556,1,1,1,1
15560,1,1,1,1
15561,0,0,1,1
15567,1,1,1,1
15571,1,1,1,1
15572,0,1,1,1
15575,0,1,1,1
15579,0,0,0,1
15582,1,1,1,1
15590,0,0,0,1
15592,0,0,1,1
15597,0,0,1,1
15599,0,0,1,1
15606,0,0,0,1
15612,1,1,1,1
15613,0,0,0,1
15615,0,1,1,1
15617,1,1,1,1
1562,1,1,1,1
15620,1,1,1,1
15621,0,1,1,1
15627,1,1,1,1
1563,1,1,1,1
15632,1,1,1,1
15633,0,1,1,1
15635,1,1,1,1
15636,0,1,1,1
15637,0,0,0,1
